row_number,row_number,AGNO,COD_ESCUELA_PAIS,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_ADM1,NOM_REG_RBD_A,COD_PRO_RBD,COD_ADM3,NOM_ADM3,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,ENS_10,ENS_11,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL,lat,long,geohash,geometry,cod_comuna,Comuna,g_adm_1,g_adm_3,month,day,n_visitantes_geohash,n_visitantes_adm3,n_visitantes_0,n_visitantes_1,n_visitantes_2,n_visitantes_3,n_visitantes_4,n_visitantes_5,n_visitantes_6,n_visitantes_7,n_visitantes_8,n_visitantes_9,n_visitantes_10,n_visitantes_11,n_visitantes_12,n_visitantes_13,n_visitantes_14,n_visitantes_15,n_visitantes_16,n_visitantes_17,n_visitantes_18,n_visitantes_19,n_visitantes_20,n_visitantes_21,n_visitantes_22,n_visitantes_23,_merge
68636,383,2019,495,2,ESCUELA AGLADE MARIN VARGAS, ,61999330,1,3,ATCMA,33,3302,ALTO DEL CARMEN,32,HUASCO,6,5,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-28.97079277,-70.14537811,66y55y1,POINT (-70.14537811 -28.97079277),3302,Alto del Carmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
68680,388,2019,500,2,ESCUELA BASICA RURAL EL TAMBO, ,61999330,1,3,ATCMA,33,3302,ALTO DEL CARMEN,32,HUASCO,6,5,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-28.97949028,-70.18003845,66y55h2,POINT (-70.18003845 -28.97949028),3302,Alto del Carmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
68682,391,2019,503,7,ESCUELA DE LAS BREAS, ,61999330,1,3,ATCMA,33,3302,ALTO DEL CARMEN,32,HUASCO,6,5,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-28.9941349,-70.46888733,66vgh3y,POINT (-70.46888733 -28.9941349),3302,Alto del Carmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
68683,392,2019,504,5,ESCUELA GABRIELA MISTRAL, ,61999330,1,3,ATCMA,33,3302,ALTO DEL CARMEN,32,HUASCO,6,5,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-28.92526245,-70.27561951,66y52y6,POINT (-70.27561951 -28.92526245),3302,Alto del Carmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
68701,400,2019,514,2,ESCUELA DE EL CORRAL, ,61999330,1,3,ATCMA,33,3302,ALTO DEL CARMEN,32,HUASCO,6,5,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-29.01673508,-70.48907471,66vfgvx,POINT (-70.48907471 -29.01673508),3302,Alto del Carmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
71519,431,2019,550,9,ESCUELA DE ALMIRANTE LATORRE, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-29.63672638,-70.95671844,66tx3kf,POINT (-70.95671844 -29.63672638),4101,La Serena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
71554,433,2019,552,5,ESCUELA DE CHACAY ALTO, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-29.64060211,-71.09513092,66trqhn,POINT (-71.09513092 -29.64060211),4101,La Serena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
71909,443,2019,563,0,COLEGIO LA LAJA, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-29.64240074,-70.7721405,66txmec,POINT (-70.77214050000001 -29.64240074),4101,La Serena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
74128,8733,2019,11100,7,COLEGIO CONDORIACO, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-29.70239637,-70.83299765,66txh0u,POINT (-70.83299765 -29.70239637),4101,La Serena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
86807,473,2019,601,7,ESCUELA DE LOS MORROS, ,69040200,1,4,COQ,41,4104,LA HIGUERA,41,ELQUI,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO,-29.38098551,-70.74277916,66v8y5q,POINT (-70.74277916 -29.38098551),4104,La Higuera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
89155,503,2019,638,6,ESCUELA DE CAMARONES, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.43628883,-71.37903595,66t4zep,POINT (-71.37903595 -30.43628883),4102,Coquimbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
89163,505,2019,640,8,ESCUELA DE EL MOLLACO, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO,-30.09230995,-71.13032532,66tkv3u,POINT (-71.13032532 -30.09230995),4102,Coquimbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
101969,625,2019,783,8,ESCUELA DOCTOR JOSE LUIS ARRANO, ,61999320,1,4,COQ,41,4103,ANDACOLLO,41,ELQUI,6,5,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.29520607,-71.15845490000001,66t7ssz,POINT (-71.1584549 -30.29520607),4103,Andacollo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
102841,542,2019,685,8,ESCUELA DE LA POLVADA, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-30.025502399999997,-70.80997657,66tthwj,POINT (-70.80997657 -30.0255024),4106,Vicuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
102871,546,2019,689,0,ESCUELA DE VARILLAR, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-29.95131493,-70.53649902,66tvdgs,POINT (-70.53649901999999 -29.95131493),4106,Vicuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
105675,575,2019,724,2,ESCUELA BASICA CALETA EL MAITEN, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-31.14433861,-71.65978241,66mnc66,POINT (-71.65978241000001 -31.14433861),4301,Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
106070,599,2019,752,8,ESCUELA VALLE HERMOSO, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.52935982,-71.11997986,66t6mdk,POINT (-71.11997986 -30.52935982),4301,Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
106134,602,2019,755,2,ESCUELA CANELILLA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.56727791,-71.10196686,66t6n53,POINT (-71.10196686 -30.56727791),4301,Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
106236,605,2019,758,7,ESCUELA CORDILLERA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.71188736,-71.20320129,66t379p,POINT (-71.20320129 -30.71188736),4301,Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
106872,616,2019,771,4,ESCUELA PARTICULAR EL ARRAYAN, ,65124944,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,3,2,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.72955704,-71.10317993,66t3njb,POINT (-71.10317993 -30.72955704),4301,Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
106892,728,2019,902,4,ESCUELA BASICA ELENA CAFFARENA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.84205246,-71.51013947,66t0s9r,POINT (-71.51013947 -30.84205246),4301,Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
106893,729,2019,904,0,ESCUELA CAMPO LINDO, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.72769165,-71.35622406,66t30np,POINT (-71.35622406 -30.72769165),4301,Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
106899,731,2019,906,7,ESCUELA LOS CANELOS, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.86796379,-71.46629333,66t0msx,POINT (-71.46629333 -30.86796379),4301,Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
106922,736,2019,911,3,ESCUELA LOS TRIGOS, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.86717224,-71.42302704,66t0qsz,POINT (-71.42302703999999 -30.86717224),4301,Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
106923,738,2019,914,8,ESCUELA PENA BLANCA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.9019413,-71.55451202,66t05wr,POINT (-71.55451202 -30.9019413),4301,Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
106963,741,2019,917,2,ESCUELA RINCON DE LA CALERA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.81335449,-71.39185333,66t0xqw,POINT (-71.39185333 -30.81335449),4301,Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
107125,767,2019,948,2,ESCUELA BASICA LAS AGUILAS, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.79091644,-71.53942871,66t0u4d,POINT (-71.53942871 -30.79091644),4301,Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
107128,770,2019,951,2,ESCUELA LA CALERA DE SAN JULIAN, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.770998,-71.41387939,66t0yyq,POINT (-71.41387939000001 -30.770998),4301,Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
107129,771,2019,952,0,ESCUELA BASICA LOS CIENAGOS, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-30.82919502,-71.56649017,66t0e7w,POINT (-71.56649016999999 -30.82919502),4301,Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
107182,779,2019,962,8,ESCUELA ALGARROBO DE HORNILLOS, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-31.14104462,-71.51791382,66mnudf,POINT (-71.51791382 -31.14104462),4301,Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
107399,8741,2019,11113,9,BASICA COMUN DELIA ANDRADE DE TELLO, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.90033913,-71.67210388,66t01nc,POINT (-71.67210387999999 -30.90033913),4301,Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
109831,15979,2019,40333,4,ESC. ESPEC. DE LENGUAJE LLANQUIRAY, ,65154231,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.607487,-71.18327,66t3uhj,POINT (-71.18326999999999 -30.607487),4301,Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
109832,15980,2019,40334,2,AULA HOSPITALARIA AYUUKELEN EPU, ,65121209,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,3,2,0,0,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-30.61652,-71.18243000000001,66t3u4q,POINT (-71.18243 -30.61652),4301,Ovalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
110425,647,2019,808,7,ESCUELA BASICA TULAHUEN PONIENTE, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO,-31.00357425,-70.71807123,66mxwgb,POINT (-70.71807123000001 -31.00357425),4303,Monte Patria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
110426,648,2019,809,5,ESCUELA DE HUANILLA, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-30.76216316,-71.04441833,66t2zrg,POINT (-71.04441833 -30.76216316),4303,Monte Patria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
110431,650,2019,811,7,ESCUELA VARILLAR, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION,-30.73688668,-70.75275634,66t9jux,POINT (-70.75275634 -30.73688668),4303,Monte Patria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
110486,654,2019,816,8,ESCUELA GUSTAVO CONTRERAS CASTRO, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-30.63772011,-70.94784546,66t99w9,POINT (-70.94784546 -30.63772011),4303,Monte Patria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
110487,655,2019,817,6,ESCUELA NUEVA ESPERANZA DE PEJERREYES, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-31.02586937,-70.61018372,66mz3pz,POINT (-70.61018371999999 -31.02586937),4303,Monte Patria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
110698,666,2019,828,1,ESCUELA FLOR DE LOS ANDES, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,GRATUITO,SIN INFORMACION,-31.01432244,-70.66477164,66mxxfp,POINT (-70.66477164 -31.01432244),4303,Monte Patria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
110731,670,2019,834,6,ESCUELA SARGENTO CANDELARIA PEREZ, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO,-30.83903266,-70.66630614,66t8xcy,POINT (-70.66630614 -30.83903266),4303,Monte Patria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
110867,679,2019,843,5,ESCUELA LOS PERALES DE CAMPANARIO, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.56689835,-70.78086853,66tdj76,POINT (-70.78086853000001 -30.56689835),4303,Monte Patria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
110947,698,2019,867,2,ESCUELA SAN JUDAS TADEO DE CARCAMO, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO,-30.942546399999998,-70.89971775,66mxfxh,POINT (-70.89971774999999 -30.9425464),4303,Monte Patria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
111310,10042,2019,13555,0,ESCUELA BASICA EL PALOMO, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9, ,SIN INFORMACION,SIN INFORMACION,-30.73992236,-70.61840095,66tc15c,POINT (-70.61840094999999 -30.73992236),4303,Monte Patria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
111311,15862,2019,40195,1,ESC. ESP. DE LENG. SAN JOSE DE MONT, ,65156163,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-30.748955,-70.6175,66tc143,POINT (-70.61750000000001 -30.748955),4303,Monte Patria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
111312,15973,2019,40325,3,COLEGIO MASTTAY, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,0,212,0,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO,-30.757990000000003,-70.61659,66tc10d,POINT (-70.61659 -30.75799),4303,Monte Patria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
111485,628,2019,786,2,ESCUELA BASICA LA HUERTA, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.44824219,-70.85056305,66tdgc0,POINT (-70.85056305000001 -30.44824219),4305,Río Hurtado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
111548,634,2019,792,7,ESCUELA BASICA ESTANCIA EL SAUCE, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.45922089,-70.77377319,66tdtx0,POINT (-70.77377319 -30.45922089),4305,Río Hurtado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
111549,635,2019,793,5,ESCUELA BASICA DE SERON, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.33424568,-70.74468231,66teqjv,POINT (-70.74468231 -30.33424568),4305,Río Hurtado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
111550,637,2019,797,8,ESCUELA LOS MAITENES DE SERON, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.35466576,-70.69238281,66ter65,POINT (-70.69238281 -30.35466576),4305,Río Hurtado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
111573,9870,2019,13365,5,ESCUELA BASICA MINILLAS, ,69041000,1,4,COQ,43,4305,RÍO HURTADO,42,LIMARÍ,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.50964546,-70.87338257,66td7jz,POINT (-70.87338257 -30.50964546),4305,Río Hurtado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
111879,689,2019,854,0,ESCUELA RAFAEL SOTOMAYOR, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO,-31.3159761,-71.05156099,66mmz5j,POINT (-71.05156099 -31.3159761),4302,Combarbalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
111880,690,2019,856,7,ESCUELA IRENE MORALES, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO,-31.182817200000002,-71.12563973,66mqt7r,POINT (-71.12563973 -31.1828172),4302,Combarbalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
111894,694,2019,862,1,ESCUELA ESTRELLA DE BELEN, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-31.05567169,-70.89394379,66mx6f2,POINT (-70.89394378999999 -31.05567169),4302,Combarbalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
111895,695,2019,864,8,ESCUELA BASICA VIOLETA PARRA SANDOVAL, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-31.24154854,-71.01577759,66mqrbx,POINT (-71.01577759 -31.24154854),4302,Combarbalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
111896,696,2019,865,6,ESCUELA BASICA DANIEL BARROS GREZ, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-31.085573200000002,-71.21302795,66mr5t0,POINT (-71.21302795 -31.0855732),4302,Combarbalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
112034,704,2019,874,5,ESCUELA BASICA LAURITA VICUNA, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-31.23445702,-71.04401398,66mqr3g,POINT (-71.04401398 -31.23445702),4302,Combarbalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
112062,707,2019,878,8,ESCUELA JOSE JOAQUIN VALLEJOS, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO,-31.06631848,-71.19846872,66mr7bd,POINT (-71.19846871999999 -31.06631848),4302,Combarbalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
112185,711,2019,883,4,ESCUELA BASICA SAN LUIS AMIGO Y FERRER, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.97389412,-71.21318054,66mrg92,POINT (-71.21318054 -30.97389412),4302,Combarbalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
112186,712,2019,884,2,ESCUELA BASICA JUAN FRANCISCO GONZALEZ, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-31.354364399999998,-71.02535248,66mmxu0,POINT (-71.02535248 -31.3543644),4302,Combarbalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
112258,720,2019,892,3,ESCUELA PARTICULAR EL DURAZNO, ,65127038,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,3,2,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-31.12106514,-70.83200836,66mwunt,POINT (-70.83200836 -31.12106514),4302,Combarbalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
112275,9840,2019,13325,6,ESCUELA JOSE RAFAEL SALINAS, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO,-30.97028454,-70.92720348,66mxf40,POINT (-70.92720348 -30.97028454),4302,Combarbalá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
112587,726,2019,900,8,ESCUELA BASICA LA HIGUERA DE QUILE, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-31.09426117,-71.46408844,66mpjg3,POINT (-71.46408844 -31.09426117),4304,Punitaqui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
112588,727,2019,901,6,ESCUELA VINA VIEJA, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION,-30.83972621,-71.21313526,66t2e9b,POINT (-71.21313526 -30.83972621),4304,Punitaqui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
112589,732,2019,907,5,ESCUELA HIJOS DEL PERAL, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-30.89783859,-71.31320953,66t21pp,POINT (-71.31320952999999 -30.89783859),4304,Punitaqui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
112590,745,2019,922,9,ESCUELA BASICA LAS NIPAS, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO,-30.79517746,-71.22154999,66t2g3f,POINT (-71.22154999 -30.79517746),4304,Punitaqui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
